Año,Trimestre,Total,Provincia,Accesos por cada 100 hab,Población,KPI Penetración,Incremento (%),Cumple Incremento
2020,2,9031056,Misiones,11.1369196743518,81091147.85840127,11.136919674351802,4.792216580613995,True
2020,3,9356199,Misiones,11.3317985370104,82565878.39469646,11.331798537010402,1.7498452746085968,False
2020,4,9571562,Misiones,11.6148987925828,82407622.92403562,11.6148987925828,2.498281756843568,False
2021,1,9647972,Misiones,11.7588116112233,82048869.55405775,11.758811611223297,1.239036355033929,False
2021,2,9863084,Misiones,12.2601465948529,80448336.59771048,12.2601465948529,4.263483421667358,True
2021,3,10085541,Misiones,12.4117725813258,81257861.71085872,12.411772581325803,1.2367387722473033,False
2021,4,10489794,Misiones,13.3633190432684,78496921.057079,13.3633190432684,7.666483217507958,True
2022,1,10624009,Misiones,13.3575393367025,79535674.4397407,13.357539336702501,-0.04325053190142869,False
2022,2,10958684,Misiones,13.8900281819679,78896053.02764335,13.890028181967901,3.9864291756362746,True
2022,3,11091128,Misiones,14.11,78604734.23104182,14.11,1.5836671830347093,False
2022,4,11208114,Misiones,14.39,77888214.03752606,14.39,1.9844082211197822,False
2023,1,11241895,Misiones,14.7,76475476.1904762,14.7,2.154273801250861,False
2023,2,11251897,Misiones,15.03,74862920.82501663,15.03,2.244897959183678,False
2023,3,11406908,Misiones,15.12,75442513.22751322,15.120000000000001,0.5988023952095967,False
2023,4,11547661,Misiones,15.33,75327208.08871494,15.329999999999998,1.3888888888888618,False
2024,1,11633156,Misiones,15.46,75246804.65717982,15.46,0.8480104370515607,False
2024,2,11556107,Misiones,15.72,73512131.043257,15.72,1.681759379042691,False
2014,1,6398398,Neuquén,14.8822657665075,42993439.98008407,14.8822657665075,0.0,False
2014,2,6464468,Neuquén,15.1375680294983,42704798.99679268,15.137568029498299,1.7154797998928162,False
2014,3,6595271,Neuquén,16.7266886493093,39429627.33554762,16.7266886493093,10.497859475936355,True
2014,4,6598496,Neuquén,15.5286641207705,42492360.89261615,15.5286641207705,-7.162353252676046,False
2015,1,6737732,Neuquén,15.5262500689212,43395745.721543394,15.526250068921199,-0.015545779279702021,False
2015,2,6816188,Neuquén,15.8141751619626,43101761.111099795,15.814175161962602,1.8544406522070789,False
2015,3,6935068,Neuquén,16.1952130313712,42821715.1979805,16.1952130313712,2.409470399221947,False
2015,4,6984831,Neuquén,17.2263045298112,40547471.965982676,17.226304529811202,6.366643627612123,True
2016,1,6907356,Neuquén,16.6592100932178,41462686.17389057,16.6592100932178,-3.292026073334575,False
2016,2,7130079,Neuquén,17.5941757650438,40525223.205772884,17.5941757650438,5.6123049447982964,True
2016,3,7206950,Neuquén,17.8621510152284,40347604.237897806,17.8621510152284,1.5230906736592553,False
2016,4,7251673,Neuquén,17.9932474938908,40302191.1551105,17.993247493890802,0.733934443565265,False
2017,1,7305854,Neuquén,18.1662540084548,40216623.6176141,18.1662540084548,0.961508002503364,False
2017,2,7429664,Neuquén,18.4306345952835,40311493.13709085,18.4306345952835,1.4553390407601619,False
2017,3,7724943,Neuquén,18.1084813517863,42659253.694059655,18.1084813517863,-1.7479226872613607,False
2017,4,7870222,Neuquén,18.2308851652642,43169719.56466133,18.2308851652642,0.6759474254080855,False
2018,1,8037053,Neuquén,18.3128386973519,43887532.30902529,18.3128386973519,0.44953128355964544,False
2018,2,8110444,Neuquén,17.9318778103692,45229195.10030396,17.9318778103692,-2.080294012734285,False
2018,3,8347035,Neuquén,18.0054517097913,46358375.97709872,18.0054517097913,0.4102966805827446,False
2018,4,8473655,Neuquén,17.5833620329143,48191324.18554632,17.5833620329143,-2.344232645090849,False
2019,1,8648135,Neuquén,17.5264903960343,49343221.62956712,17.5264903960343,-0.3234400609709476,False
2019,2,8960181,Neuquén,18.7779008056203,47716627.60790697,18.7779008056203,7.1401083805640475,True
2019,3,9164684,Neuquén,19.0920756796417,48002554.32557553,19.0920756796417,1.6731096690390856,False
2019,4,8793181,Neuquén,17.6681849769219,49768445.43729654,17.6681849769219,-7.4580193720797165,False
2020,1,8812426,Neuquén,18.4098728835989,47867935.07874173,18.4098728835989,4.197872660071145,True
2020,2,9031056,Neuquén,19.0205986637401,47480398.27587733,19.0205986637401,3.317381841812095,True
2020,3,9356199,Neuquén,19.4204592926977,48177022.27834555,19.420459292697704,2.102250491830615,False
2020,4,9571562,Neuquén,19.9435555508951,47993257.64943861,19.9435555508951,2.693531858919962,False
2021,1,9647972,Neuquén,19.895917331183,48492219.98363791,19.895917331183,-0.2388652293746074,False
2021,2,9863084,Neuquén,20.5802361256459,47925028.36111387,20.5802361256459,3.4394935557475526,True
2021,3,10085541,Neuquén,20.7481620211386,48609322.549750045,20.7481620211386,0.8159570884779255,False
2021,4,10489794,Neuquén,21.8175631190774,48079585.894850306,21.8175631190774,5.154196775836195,True
2022,1,10624009,Neuquén,22.0774604260943,48121517.57927296,22.0774604260943,1.1912297702471042,False
2022,2,10958684,Neuquén,23.8174575281712,46011141.14316404,23.8174575281712,7.881328144157029,True
2022,3,11091128,Neuquén,23.92,46367591.973244146,23.919999999999998,0.43053492047802067,False
2022,4,11208114,Neuquén,23.41,47877462.622810766,23.41,-2.132107023411367,False
2023,1,11241895,Neuquén,23.38,48083383.233532935,23.38,-0.128150363092705,False
2023,2,11251897,Neuquén,23.5,47880412.76595745,23.499999999999996,0.5132591958939114,False
2023,3,11406908,Neuquén,23.8,47928184.87394958,23.799999999999997,1.276595744680864,False
2023,4,11547661,Neuquén,23.78,48560391.08494533,23.78,-0.08403361344536675,False
2024,1,11633156,Neuquén,23.66,49168030.43110735,23.660000000000004,-0.5046257359125228,False
2024,2,11556107,Neuquén,23.49,49195857.81183483,23.49,-0.7185122569738134,False
2014,1,6398398,Río Negro,13.867842232252,46138381.82496372,13.867842232252,0.0,False
2014,2,6464468,Río Negro,13.9465694232689,46351671.18025797,13.946569423268897,0.5676960387810182,False
2014,3,6595271,Río Negro,14.1599328062096,46576993.62180416,14.1599328062096,1.5298628391346103,False
2014,4,6598496,Río Negro,13.8895301858479,47506977.64221886,13.889530185847898,-1.909632086976587,False
2015,1,6737732,Río Negro,13.9938752623861,48147720.868359,13.9938752623861,0.7512498633288622,False
2015,2,6816188,Río Negro,14.1434385659295,48193287.42601317,14.1434385659295,1.0687768808788078,False
2015,3,6935068,Río Negro,14.2198456021744,48770346.69729141,14.2198456021744,0.5402295622010778,False
2015,4,6984831,Río Negro,14.1850246582903,49240880.211778715,14.185024658290303,-0.2448756819045439,False
2016,1,6907356,Río Negro,14.1492946047505,48817670.371220596,14.149294604750501,-0.2518857344313341,False
2016,2,7130079,Río Negro,14.2242913561553,50126075.32757398,14.2242913561553,0.53003880051814,False
2016,3,7206950,Río Negro,14.2202015652272,50681067.824124426,14.2202015652272,-0.028752159427125612,False
2016,4,7251673,Río Negro,14.1702506094807,51175333.44927732,14.1702506094807,-0.35126756479068044,False
2017,1,7305854,Río Negro,14.1589456556382,51598856.1414582,14.158945655638199,-0.0797794912317018,False
2017,2,7429664,Río Negro,14.1565144707972,52482297.2160718,14.156514470797198,-0.01717066298670966,False
2017,3,7724943,Río Negro,14.9243619077237,51760624.995311625,14.924361907723698,5.423986522321278,True
2017,4,7870222,Río Negro,15.1878136627227,51819321.56118589,15.187813662722698,1.7652463577867206,False
2018,1,8037053,Río Negro,15.3235670915437,52448969.30320645,15.3235670915437,0.8938312770731205,False
2018,2,8110444,Río Negro,15.4255830893773,52577876.33055628,15.425583089377302,0.6657457576565218,False
2018,3,8347035,Río Negro,15.5465724582987,53690516.17254957,15.5465724582987,0.7843422723171845,False
2018,4,8473655,Río Negro,15.9520334449713,53119591.48801324,15.9520334449713,2.608041018431484,False
2019,1,8648135,Río Negro,16.478122478196,52482526.52232249,16.478122478196,3.2979433941103142,True
2019,2,8960181,Río Negro,18.7922767563462,47680124.74579017,18.7922767563462,14.043798261678852,True
2019,3,9164684,Río Negro,19.5084985912294,46977905.33260332,19.5084985912294,3.811256316461664,True
2019,4,8793181,Río Negro,17.1338703221798,51320459.619781435,17.1338703221798,-12.172275882456596,False
2020,1,8812426,Río Negro,16.9526360543075,51982629.55548348,16.9526360543075,-1.05775440378868,False
2020,2,9031056,Río Negro,17.3384537515365,52086859.240257725,17.3384537515365,2.2758566631940758,False
2020,3,9356199,Río Negro,17.54802558517,53317673.57295747,17.54802558517,1.2087112071047734,False
2020,4,9571562,Río Negro,18.7893190551718,50941505.50051683,18.7893190551718,7.073693071491927,True
2021,1,9647972,Río Negro,18.7249056578747,51524809.664088085,18.7249056578747,-0.34281922143084564,False
2021,2,9863084,Río Negro,19.0520518601284,51769143.14746951,19.0520518601284,1.7471180268196385,False
2021,3,10085541,Río Negro,19.059250627465,52916776.20035284,19.059250627465,0.037784735153212345,False
2021,4,10489794,Río Negro,20.2056135684454,51915246.050145425,20.2056135684454,6.014732495979946,True
2022,1,10624009,Río Negro,20.6182298408439,51527260.497185156,20.6182298408439,2.0420873189560984,False
2022,2,10958684,Río Negro,20.8675435273834,52515448.14376203,20.8675435273834,1.2091905486746546,False
2022,3,11091128,Río Negro,20.91,53042219.033955045,20.91,0.2034569740366754,False
2022,4,11208114,Río Negro,21.04,53270503.802281365,21.04,0.6217120994739256,False
2023,1,11241895,Río Negro,21.27,52853291.020216264,21.27,1.093155893536113,False
2023,2,11251897,Río Negro,21.09,53351811.28496918,21.09,-0.8462623413258097,False
2023,3,11406908,Río Negro,21.04,54215342.20532319,21.04,-0.23707918444760834,False
2023,4,11547661,Río Negro,21.61,53436654.326700605,21.61,2.709125475285168,False
2024,1,11633156,Río Negro,21.88,53167989.031078614,21.88,1.2494215640906914,False
2024,2,11556107,Río Negro,21.95,52647412.30068337,21.95,0.31992687385740126,False
2014,2,6464468,Salta,7.00401550152647,92296597.55309108,7.00401550152647,0.0,False
2014,3,6595271,Salta,7.05354927369401,93502869.88987029,7.05354927369401,0.7072196250385909,False
2014,4,6598496,Salta,7.10378588301479,92887033.88114579,7.10378588301479,0.712217457785913,False
2015,1,6737732,Salta,7.29464296478474,92365480.15477583,7.29464296478474,2.6866953046303044,False
2015,2,6816188,Salta,7.3784438043808,92379750.80806372,7.378443804380801,1.1487997425043917,False
2015,3,6935068,Salta,7.52537878306051,92155733.28495719,7.525378783060511,1.9914087926300894,False
2015,4,6984831,Salta,7.59985056808734,91907478.14608516,7.599850568087339,0.9896084592374566,False
2016,1,6907356,Salta,7.61131509310719,90751150.30062681,7.611315093107191,0.15085197948487838,False
2016,2,7130079,Salta,7.77081242802712,91754614.66916668,7.77081242802712,2.0955292609600384,False
2016,3,7206950,Salta,7.95537239122445,90592239.37712793,7.95537239122445,2.3750407683458485,False
2016,4,7251673,Salta,7.86548754842606,92196102.97966985,7.86548754842606,-1.1298634228303572,False
2017,1,7305854,Salta,7.89012629128218,92594893.03830606,7.89012629128218,0.3132513109254109,False
2017,2,7429664,Salta,7.9299418666242,93691279.51959161,7.9299418666242,0.5046253237544818,False
2017,3,7724943,Salta,9.64942748439008,80055972.36205645,9.64942748439008,21.68345804655778,True
2017,4,7870222,Salta,9.63881653575366,81651331.06130467,9.63881653575366,-0.10996454093866737,False
2018,1,8037053,Salta,9.63384544384639,83425181.01256919,9.63384544384639,-0.051573674930227575,False
2018,2,8110444,Salta,9.67310280884578,83845319.95858896,9.673102808845782,0.4074942371477208,False
2018,3,8347035,Salta,9.54934134172116,87409536.44134311,9.54934134172116,-1.2794391786205894,False
2018,4,8473655,Salta,9.63988499012216,87902034.19110106,9.63988499012216,0.9481664248969235,False
2019,1,8648135,Salta,9.71178101440345,89047878.93357597,9.71178101440345,0.7458182784852774,False
2019,2,8960181,Salta,10.146610869132,88307131.47045627,10.146610869132,4.477344104893399,True
2019,3,9164684,Salta,10.7718546234161,85079907.96754351,10.771854623416102,6.162094539233975,True
2019,4,8793181,Salta,12.1954928055468,72101891.57752323,12.195492805546799,13.216277344069983,True
2020,1,8812426,Salta,12.0116972009766,73365369.21096806,12.0116972009766,-1.5070781271471323,False
2020,2,9031056,Salta,12.4928228219153,72289955.03047909,12.492822821915302,4.005475769898559,True
2020,3,9356199,Salta,12.6702393071254,73843901.233486,12.6702393071254,1.420147293683427,False
2020,4,9571562,Salta,13.0883890574111,73130176.3571908,13.0883890574111,3.3002514013333872,True
2021,1,9647972,Salta,13.0611284262362,73867828.91300485,13.061128426236202,-0.20828102721672792,False
2021,2,9863084,Salta,13.3034413913845,74139342.6695402,13.3034413913845,1.8552222843284838,False
2021,3,10085541,Salta,13.5535260221222,74412673.00876746,13.5535260221222,1.8798491561714314,False
2021,4,10489794,Salta,13.7593376914977,76237637.56072323,13.7593376914977,1.5185101577225968,False
2022,1,10624009,Salta,13.5881660533538,78185746.02551171,13.5881660533538,-1.2440398075967862,False
2022,2,10958684,Salta,13.9360105574487,78635732.62107398,13.9360105574487,2.5599076632497164,False
2022,3,11091128,Salta,13.99,79278970.6933524,13.99,0.38740959852705537,False
2022,4,11208114,Salta,14.04,79829871.79487179,14.04,0.3573981415296634,False
2023,1,11241895,Salta,13.97,80471689.33428775,13.970000000000002,-0.4985754985754709,False
2023,2,11251897,Salta,13.92,80832593.3908046,13.919999999999998,-0.35790980672874007,False
2023,3,11406908,Salta,13.94,81828608.32137734,13.94,0.1436781609195581,False
2023,4,11547661,Salta,13.8,83678702.89855072,13.8,-1.0043041606886516,False
2024,1,11633156,Salta,13.63,85349640.49889949,13.63,-1.231884057971011,False
2024,2,11556107,Salta,13.49,85664247.590808,13.489999999999998,-1.0271460014673717,False
2014,2,6464468,San Juan,7.07777106262497,91334799.3711807,7.0777710626249695,0.0,False
2014,3,6595271,San Juan,7.07524804156139,93216110.03964934,7.07524804156139,-0.035647113211989545,False
2014,4,6598496,San Juan,7.10096175461973,92923976.04742995,7.100961754619731,0.36343196602144356,False
2015,1,6737732,San Juan,7.03958245314213,95712097.19963719,7.03958245314213,-0.8643801163647824,False
2015,2,6816188,San Juan,7.04209707875153,96792019.81703466,7.04209707875153,0.03572123241879499,False
2015,3,6935068,San Juan,7.02746288735124,98685231.23021336,7.02746288735124,-0.2078101343482741,False
2015,4,6984831,San Juan,7.00715004316423,99681481.87170613,7.00715004316423,-0.2890494693834955,False
2016,1,6907356,San Juan,6.98238758065924,98925416.5599877,6.98238758065924,-0.35338850106608755,False
2016,2,7130079,San Juan,6.96499758294645,102370157.56412818,6.96499758294645,-0.24905517649806974,False
2016,3,7206950,San Juan,6.93918862981469,103858684.12677032,6.93918862981469,-0.3705522195004307,False
2016,4,7251673,San Juan,6.91328731665229,104894714.5959438,6.913287316652289,-0.3732614076970675,False
2017,1,7305854,San Juan,6.88739031200583,106075794.59036496,6.88739031200583,-0.3745975461497131,False
2017,2,7429664,San Juan,6.86906267170671,108161249.28663667,6.86906267170671,-0.26610427852726826,False
2017,3,7724943,San Juan,8.24511556549592,93691142.81826766,8.24511556549592,20.032615213384155,True
2017,4,7870222,San Juan,7.71852860282045,101965314.95814008,7.71852860282045,-6.386653510099083,False
2018,1,8037053,San Juan,8.30680071057099,96752688.30961941,8.30680071057099,7.621557657188416,True
2018,2,8110444,San Juan,8.39284171164165,96635255.12163612,8.39284171164165,1.03578987950399,False
2018,3,8347035,San Juan,8.41935795556925,99140992.03346723,8.41935795556925,0.31593880640952143,False
2018,4,8473655,San Juan,8.12506754829948,104290271.43009385,8.12506754829948,-3.4954020107329287,False
2019,1,8648135,San Juan,8.10898201726592,106648836.82792856,8.10898201726592,-0.19797412068195408,False
2019,2,8960181,San Juan,9.06854016252792,98805109.0849697,9.06854016252792,11.833275042648728,True
2019,3,9164684,San Juan,9.44094148522601,97073835.42564775,9.440941485226007,4.106518976856766,True
2019,4,8793181,San Juan,8.36915261267133,105066562.97181949,8.36915261267133,-11.352563451769127,False
2020,1,8812426,San Juan,8.25127788119013,106800741.98069465,8.25127788119013,-1.4084428488343126,False
2020,2,9031056,San Juan,8.93978645060613,101020936.57268158,8.93978645060613,8.344265934680806,True
2020,3,9356199,San Juan,9.88083251128296,94690391.61746867,9.88083251128296,10.526493735351217,True
2020,4,9571562,San Juan,9.25185812016353,103455564.01410553,9.25185812016353,-6.3656011818963965,False
2021,1,9647972,San Juan,9.94836869480331,96980442.68342982,9.94836869480331,7.528331775017216,True
2021,2,9863084,San Juan,10.0067190669371,98564613.7762408,10.0067190669371,0.5865320629327764,False
2021,3,10085541,San Juan,10.0502366420225,100351278.87267733,10.0502366420225,0.43488354968599374,False
2021,4,10489794,San Juan,10.0841332359703,104022762.8348136,10.0841332359703,0.3372716002135734,False
2022,1,10624009,San Juan,11.0921164686066,95779818.30670947,11.0921164686066,9.995734973441284,True
2022,2,10958684,San Juan,12.5979124556312,86988094.56404443,12.5979124556312,13.575371222312448,True
2022,3,11091128,San Juan,12.94,85711962.90571871,12.94,2.715430398279106,False
2022,4,11208114,San Juan,12.96,86482361.1111111,12.960000000000003,0.15455950540961272,False
2023,1,11241895,San Juan,12.67,88728453.03867403,12.67,-2.23765432098767,False
2023,2,11251897,San Juan,12.1,92990884.29752067,12.1,-4.498816101026049,False
2023,3,11406908,San Juan,12.85,88769712.06225681,12.85,6.198347107438007,True
2023,4,11547661,San Juan,12.75,90569890.19607843,12.75,-0.7782101167315147,False
2024,1,11633156,San Juan,13.15,88465064.63878326,13.15,3.1372549019607954,True
2024,2,11556107,San Juan,13.03,88688465.08058327,13.03,-0.9125475285171158,False
2014,2,6464468,San Luis,2.78151226486048,232408394.5869013,2.78151226486048,0.0,False
2014,3,6595271,San Luis,2.77005134128578,238092013.0144108,2.77005134128578,-0.412039296733957,False
2014,4,6598496,San Luis,2.7819569555272,237189004.19685104,2.7819569555272,0.42979760208681217,False
2015,1,6737732,San Luis,2.79040145762204,241461026.3908709,2.79040145762204,0.3035453901636398,False
2015,2,6816188,San Luis,2.77861844594083,245308527.695031,2.77861844594083,-0.4222694067559596,False
2015,3,6935068,San Luis,2.76881185526522,250470900.96830365,2.76881185526522,-0.35293045325945904,False
2015,4,6984831,San Luis,2.75929157725098,253138561.27371755,2.75929157725098,-0.34383983137518115,False
2016,1,6907356,San Luis,2.75295018391838,250907409.81620285,2.75295018391838,-0.22981961692203345,False
2016,2,7130079,San Luis,2.74873045396768,259395350.66845214,2.74873045396768,-0.1532802872841632,False
2016,3,7206950,San Luis,2.74724252738872,262333955.89031863,2.74724252738872,-0.054131410986912876,False
2016,4,7251673,San Luis,2.74102682939389,264560453.1205383,2.74102682939389,-0.2262522486770835,False
2017,1,7305854,San Luis,2.73198352638775,267419401.67039943,2.73198352638775,-0.3299239142485866,False
2017,2,7429664,San Luis,2.72299969919519,272848506.08672166,2.72299969919519,-0.32883899576211517,False
2017,3,7724943,San Luis,4.42980917494065,174385457.5881025,4.42980917494065,62.68122160461218,True
2017,4,7870222,San Luis,3.0299272402738,259749537.72450346,3.0299272402738,-31.60140492249547,False
2018,1,8037053,San Luis,4.33561502267505,185372846.9425125,4.33561502267505,43.093040817813886,True
2018,2,8110444,San Luis,4.33613750896293,187043053.48332384,4.33613750896293,0.012051030480053626,False
2018,3,8347035,San Luis,14.9833598756571,55708699.97964283,14.9833598756571,245.54623428537568,True
2018,4,8473655,San Luis,19.3325493092293,43831027.478381775,19.3325493092293,29.02679685774727,True
2019,1,8648135,San Luis,19.2717794012915,44874605.608138315,19.2717794012915,-0.31433985743819504,False
2019,2,8960181,San Luis,23.4082266301606,38277914.604838766,23.408226630160595,21.463753516148532,True
2019,3,9164684,San Luis,24.3909711661747,37574084.02298284,24.390971166174698,4.1982870020058405,True
2019,4,8793181,San Luis,21.4413528932678,41010383.270921774,21.4413528932678,-12.093074329887344,False
2020,1,8812426,San Luis,21.8387693863723,40352209.6144258,21.838769386372295,1.8535047442331587,False
2020,2,9031056,San Luis,22.4402866477222,40244833.50758221,22.4402866477222,2.754355113641438,False
2020,3,9356199,San Luis,22.8839263803681,40885461.893578686,22.8839263803681,1.9769789023213358,False
2020,4,9571562,San Luis,23.3753143684741,40947308.126512334,23.375314368474097,2.147306279256145,False
2021,1,9647972,San Luis,23.248835158317,41498732.879735485,23.248835158317,-0.5410802531395142,False
2021,2,9863084,San Luis,23.8905552767436,41284448.54356849,23.8905552767436,2.760224820111179,False
2021,3,10085541,San Luis,22.8574088187895,44123728.45914788,22.8574088187895,-4.3244974676659,False
2021,4,10489794,San Luis,22.9789562419762,45649566.88867376,22.9789562419762,0.5317637889329818,False
2022,1,10624009,San Luis,23.1016562316874,45988083.6830546,23.1016562316874,0.5339667668937009,False
2022,2,10958684,San Luis,23.3969726787719,46838042.47009626,23.396972678771895,1.2783345233898125,False
2022,3,11091128,San Luis,23.39,47418247.11415134,23.390000000000004,-0.029801628046599582,False
2022,4,11208114,San Luis,25.83,43391846.68989547,25.83,10.431808465156035,True
2023,1,11241895,San Luis,25.8,43573236.434108526,25.8,-0.11614401858303092,False
2023,2,11251897,San Luis,26.73,42094638.982416764,26.729999999999997,3.604651162790673,True
2023,3,11406908,San Luis,28.2,40450028.36879433,28.199999999999996,5.499438832772152,True
2023,4,11547661,San Luis,29.21,39533245.46388223,29.21,3.581560283687968,True
2024,1,11633156,San Luis,29.39,39582021.09561075,29.39,0.6162273194111556,False
2024,2,11556107,San Luis,29.59,39054095.97837107,29.59,0.6805035726437536,False
2014,2,6464468,Santa Cruz,8.7446731811569,73924638.07486476,8.744673181156898,0.0,False
2014,3,6595271,Santa Cruz,8.34323913237982,79049286.4384527,8.34323913237982,-4.590612370077962,False
2014,4,6598496,Santa Cruz,8.15757414246012,80887968.46669,8.15757414246012,-2.225334632914211,False
2015,1,6737732,Santa Cruz,8.39189695742154,80288545.41691379,8.39189695742154,2.8724570671294414,False
2015,2,6816188,Santa Cruz,8.05806385021754,84588408.91185029,8.05806385021754,-3.9780410662546117,False
2015,3,6935068,Santa Cruz,8.15935448203892,84995302.20516923,8.15935448203892,1.257009546016996,False
2015,4,6984831,Santa Cruz,8.143243109871939,85774560.64810821,8.143243109871939,-0.1974589068589494,False
2016,1,6907356,Santa Cruz,8.05141980281112,85790533.46079811,8.05141980281112,-1.1276012004296287,False
2016,2,7130079,Santa Cruz,7.95535776752335,89626126.29575962,7.955357767523349,-1.1931067766983272,False
2016,3,7206950,Santa Cruz,7.93248460752977,90853627.28796133,7.93248460752977,-0.2875189358165109,False
2016,4,7251673,Santa Cruz,7.94078021526284,91321920.55966593,7.94078021526284,0.10457767198432943,False
2017,1,7305854,Santa Cruz,7.89382704275053,92551483.08208111,7.89382704275053,-0.5912916771334542,False
2017,2,7429664,Santa Cruz,7.81200042630289,95105780.7803547,7.812000426302889,-1.0365899329247141,False
2017,3,7724943,Santa Cruz,9.90736656374063,77971708.73107743,9.90736656374063,26.822401729301948,True
2017,4,7870222,Santa Cruz,8.60382164860814,91473560.48777677,8.60382164860814,-13.157330020504698,False
2018,1,8037053,Santa Cruz,9.98473486255572,80493404.2879814,9.984734862555719,16.04999813275967,True
2018,2,8110444,Santa Cruz,9.91958805094006,81761903.40113357,9.91958805094006,-0.6524641115906782,False
2018,3,8347035,Santa Cruz,9.7389874592526,85707421.17621103,9.7389874592526,-1.8206460869143126,False
2018,4,8473655,Santa Cruz,7.04908001650705,120209374.55890666,7.049080016507051,-27.619990825534767,False
2019,1,8648135,Santa Cruz,7.04269163445306,122795877.61152373,7.04269163445306,-0.09062717459626946,False
2019,2,8960181,Santa Cruz,8.58406482865588,104381562.56798697,8.58406482865588,21.88613777525592,True
2019,3,9164684,Santa Cruz,10.6015551925842,86446599.89518054,10.6015551925842,23.502739135815975,True
2019,4,8793181,Santa Cruz,10.9234277977238,80498367.02204691,10.923427797723798,3.0360885671259608,True
2020,1,8812426,Santa Cruz,10.7041725372986,82327017.51857208,10.7041725372986,-2.007201992682972,False
2020,2,9031056,Santa Cruz,10.6506751720812,84793272.29576266,10.6506751720812,-0.4997804830872088,False
2020,3,9356199,Santa Cruz,10.6972070325265,87463942.42488755,10.6972070325265,0.43689118007534944,False
2020,4,9571562,Santa Cruz,11.0086826606617,86945571.01008016,11.0086826606617,2.911747217643934,False
2021,1,9647972,Santa Cruz,12.3918254034438,77857552.74859458,12.3918254034438,12.564107672252245,True
2021,2,9863084,Santa Cruz,13.096756425785,75309364.23755641,13.096756425785,5.688677812917642,True
2021,3,10085541,Santa Cruz,13.0162543718839,77484203.30341373,13.016254371883901,-0.6146716888053683,False
2021,4,10489794,Santa Cruz,12.8088213538475,81895076.13711146,12.808821353847499,-1.593646006830307,False
2022,1,10624009,Santa Cruz,12.8942973288096,82393082.22141646,12.8942973288096,0.6673211578239746,False
2022,2,10958684,Santa Cruz,12.8396228385264,85350513.31194495,12.839622838526402,-0.42402070379623513,False
2022,3,11091128,Santa Cruz,12.85,86312280.15564202,12.85,0.08082138863503285,False
2022,4,11208114,Santa Cruz,12.95,86549142.85714285,12.950000000000001,0.778210116731537,False
2023,1,11241895,Santa Cruz,12.92,87011571.20743033,12.920000000000002,-0.23166023166022454,False
2023,2,11251897,Santa Cruz,12.39,90814342.21146084,12.39,-4.102167182662542,False
2023,3,11406908,Santa Cruz,12.17,93729728.8414133,12.17,-1.7756255044390712,False
2023,4,11547661,Santa Cruz,21.94,52632912.48860528,21.94,80.27937551355795,True
2024,1,11633156,Santa Cruz,20.1,57876398.00995024,20.1,-8.386508659981773,False
2024,2,11556107,Santa Cruz,20.8,55558206.730769224,20.8,3.482587064676612,True
2014,2,6464468,Santa Fe,15.2169574282303,42482000.95511343,15.216957428230298,0.0,False
2014,3,6595271,Santa Fe,15.4379886546179,42721050.95780844,15.437988654617902,1.452532330658629,False
2014,4,6598496,Santa Fe,15.6575328569008,42142629.11217089,15.657532856900803,1.4221036638554008,False
2015,1,6737732,Santa Fe,15.8327732920364,42555602.07755238,15.8327732920364,1.1192084777159605,False
2015,2,6816188,Santa Fe,16.0930258586793,42354918.58309474,16.0930258586793,1.6437585623347628,False
2015,3,6935068,Santa Fe,16.3639671637834,42380114.37317374,16.3639671637834,1.683594542650746,False
2015,4,6984831,Santa Fe,16.4749431693188,42396692.53007085,16.4749431693188,0.678172990844228,False
2016,1,6907356,Santa Fe,16.1578043492324,42749347.9355575,16.1578043492324,-1.9249767166238496,False
2016,2,7130079,Santa Fe,16.48911930902,43241114.73982514,16.48911930902,2.050494934996161,False
2016,3,7206950,Santa Fe,16.5293619323644,43600896.57114249,16.5293619323644,0.2440556259568405,False
2016,4,7251673,Santa Fe,16.3450119715011,44366275.2443614,16.3450119715011,-1.1152878230728414,False
2017,1,7305854,Santa Fe,16.3422547458363,44705299.933360755,16.3422547458363,-0.016868911871148473,False
2017,2,7429664,Santa Fe,16.4365192755623,45202173.74153159,16.4365192755623,0.5768147124864509,False
2017,3,7724943,Santa Fe,19.1521648988496,40334568.132629275,19.1521648988496,16.52202377984553,True
2017,4,7870222,Santa Fe,19.405680474329,40556279.43792645,19.405680474329003,1.323691482494671,False
2018,1,8037053,Santa Fe,19.5846823687574,41037443.69539107,19.5846823687574,0.9224200855269649,False
2018,2,8110444,Santa Fe,19.6755915306821,41220839.47185314,19.675591530682098,0.4641850207880882,False
2018,3,8347035,Santa Fe,19.9391069827321,41862632.0989641,19.939106982732095,1.3393012943934801,False
2018,4,8473655,Santa Fe,20.6237364064387,41086905.07387662,20.623736406438695,3.4336012354992063,True
2019,1,8648135,Santa Fe,21.0598949173879,41064473.65442336,21.059894917387904,2.114837497695321,False
2019,2,8960181,Santa Fe,21.2011304851442,42262751.06546073,21.2011304851442,0.6706375711290402,False
2019,3,9164684,Santa Fe,21.6564247463616,42318545.6848768,21.656424746361605,2.14749992476313,False
2019,4,8793181,Santa Fe,21.8483506557326,40246429.30056981,21.848350655732595,0.8862308142678854,False
2020,1,8812426,Santa Fe,21.8613245878736,40310576.62850046,21.861324587873597,0.05938174622621695,False
